"event_id","R0","k","at_hub","route","spill_lat","spill_lon","hub_id","hub_dist_km","travel_time","n_swath_cells","n_hub_cells"
222,0,0.794067209806328,FALSE,"single_case",0.375000000000028,31.2916666666666,22,9.25000000000002,51,31,7
223,0,0.370304855131558,FALSE,"single_case",0.291666666666695,33.1249999999999,16,9.24988014969794,38.7599983215332,47,35
224,1.18600644921526,0.912345802322781,FALSE,"spatial",-0.0416666666666385,30.7916666666666,27,56.2655530031502,126.589996337891,51,11
225,0,0.432687616383742,FALSE,"single_case",1.70833333333336,33.9583333333333,11,27.7376660897776,69.0800018310547,53,23
226,0.311584415941158,0.320890378176242,FALSE,"nonspatial_sub",0.625000000000028,32.0416666666666,16,41.3652886794733,82.3399963378906,56,30
227,0,0.715435822019074,TRUE,"single_case",3.62500000000003,32.0416666666666,1,0,14.5500001907349,NA,NA
228,0,0.521659423217911,FALSE,"single_case",1.12500000000003,30.2916666666666,20,46.25,172.960006713867,41,8
229,0,1.08718489690781,FALSE,"single_case",1.12500000000003,32.9583333333333,19,26.1604294465264,113.949996948242,50,16
230,0,0.3722029760564,FALSE,"single_case",0.791666666666694,32.1249999999999,16,46.2471745553953,115.080001831055,60,31
231,0,0.975731468825328,FALSE,"single_case",2.62500000000003,33.2916666666666,8,9.24999999999997,32.2200012207031,33,9
232,0,0.92065810521616,TRUE,"single_case",3.54166666666669,31.7916666666666,1,0,14.5799999237061,NA,NA
233,0,1.39629460485523,FALSE,"single_case",2.20833333333336,31.2916666666666,10,29.23151738539,117.480003356934,17,1
234,0,0.802038090064997,FALSE,"single_case",-0.791666666666638,30.2916666666666,27,29.2485554015223,68.3000030517578,33,10
235,0.110116126928984,0.826861139830398,FALSE,"nonspatial_sub",3.62500000000003,33.5416666666666,3,18.4629858639918,117.069999694824,35,6
236,0.276238906852707,2.74761684652289,FALSE,"nonspatial_sub",0.208333333333361,34.0416666666666,24,18.4998777036443,38.0299987792969,29,19
237,0,1.44191032156181,FALSE,"single_case",-0.958333333333305,31.1249999999999,28,20.6830501894697,76.3399963378906,25,7
238,0.735027930426541,0.611725971999072,TRUE,"nonspatial_sub",0.375000000000028,32.9583333333333,16,0,4.73000001907349,NA,NA
239,0,1.28954009409122,TRUE,"single_case",0.958333333333361,33.9583333333333,16,0,29.4200000762939,NA,NA
240,0,1.07590313122921,FALSE,"single_case",1.12500000000003,31.3749999999999,14,55.5,138.800003051758,58,9
241,0,1.89620144376204,TRUE,"single_case",0.125000000000028,30.0416666666666,23,0,15.7399997711182,NA,NA
242,0,1.93013344708618,FALSE,"single_case",2.70833333333336,30.7916666666666,4,9.24999999999997,68.0599975585938,27,14
243,0,0.272459702111046,FALSE,"single_case",2.04166666666669,33.9583333333333,11,9.24412794392856,37.8400001525879,47,25
244,0,0.955302835751078,FALSE,"single_case",-0.458333333333305,30.7083333333333,27,9.25000000000007,34.2400016784668,32,11
245,0,0.694457365764711,FALSE,"single_case",-0.208333333333305,30.7083333333333,27,37.0000000000001,79.2399978637695,47,11
246,0,0.826442985536337,FALSE,"single_case",2.95833333333336,34.2083333333333,3,79.5356993567041,184,54,6
247,0,1.10571806682896,FALSE,"single_case",-0.208333333333305,31.1249999999999,26,49.8124905928353,129.270004272461,43,8
248,0,0.202729850136717,FALSE,"single_case",1.45833333333336,31.2083333333333,14,20.6822890678216,86.6800003051758,25,6
249,0,1.02507694949785,TRUE,"single_case",-1.37499999999997,30.0416666666666,29,0,25.3199996948242,NA,NA
250,0.180036569362914,1.24281002300352,FALSE,"nonspatial_sub",1.87500000000003,34.5416666666666,12,46.234153317183,149.949996948242,41,5
251,0,0.662452084467262,TRUE,"single_case",1.87500000000003,33.6249999999999,11,0,24.9200000762939,NA,NA
252,0,1.21831287031814,TRUE,"single_case",0.708333333333361,30.3749999999999,20,0,28.7600002288818,NA,NA
253,0,0.667111815810668,TRUE,"single_case",0.958333333333361,34.2083333333333,16,0,17.0499992370605,NA,NA
254,0,0.305951861898716,FALSE,"single_case",1.12500000000003,30.2916666666666,20,46.25,172.960006713867,41,8
255,0,2.19253718164989,FALSE,"single_case",3.20833333333336,31.0416666666666,4,9.23550187109245,36.8300018310547,41,26
256,0.118781276872423,0.704073584549188,TRUE,"nonspatial_sub",2.79166666666669,32.2916666666666,7,0,2.33999991416931,NA,NA
257,0,0.258576120479083,FALSE,"single_case",2.54166666666669,32.3749999999999,7,13.0750424961938,38.5800018310547,35,11
258,0,0.671814982577439,FALSE,"single_case",2.54166666666669,34.5416666666666,12,52.3001699847761,104.319999694824,56,5
259,0,1.51483910150195,TRUE,"single_case",2.87500000000003,30.8749999999999,4,0,20.2299995422363,NA,NA
260,0,0.287321694866406,FALSE,"single_case",-0.374999999999972,30.7916666666666,27,20.6835401908504,71.629997253418,30,11
261,0.360358512065978,0.586318833536428,FALSE,"nonspatial_sub",1.29166666666669,31.7083333333333,13,37,173.600006103516,53,15
262,0,1.06936093836993,FALSE,"single_case",0.208333333333361,32.2916666666666,16,9.24993885182177,30.9599990844727,46,29
263,0,0.487114399147947,FALSE,"single_case",-0.958333333333305,29.6249999999999,29,33.3481196810424,137.850006103516,32,10
264,0.98249837408896,0.94316473869165,TRUE,"nonspatial_sub",0.708333333333361,34.2083333333333,16,0,7.28999996185303,NA,NA
265,0,0.826497629877919,FALSE,"single_case",2.87500000000003,34.1249999999999,12,74.5744409762582,205.529998779297,59,5
266,0,0.969811301413585,FALSE,"single_case",1.04166666666669,34.2916666666666,16,9.24847133597922,37.8800010681152,43,29
267,0.274687056426769,2.59141332319588,FALSE,"nonspatial_sub",3.79166666666669,31.2916666666666,4,37,107.629997253418,49,20
268,0,1.73822900906989,FALSE,"single_case",-0.124999999999972,31.6249999999999,26,13.0814598861648,53,33,8
269,0.0567894523480013,0.735349960999933,TRUE,"nonspatial_sub",0.625000000000028,33.6249999999999,16,0,6.32999992370605,NA,NA
270,0.062537813475723,0.596376022618324,FALSE,"nonspatial_sub",-1.12499999999997,30.2083333333333,29,13.0802147232632,54.4300003051758,30,10
271,0,1.12083295574947,FALSE,"single_case",3.70833333333336,31.8749999999999,1,9.23063255232966,71.2900009155273,30,20
272,0.119307964192059,0.377642256104272,FALSE,"nonspatial_sub",1.95833333333336,33.5416666666666,11,9.24459746704584,36.4599990844727,41,26
273,0,1.24703363175833,FALSE,"single_case",3.04166666666669,31.2916666666666,4,27.7109061028657,75.6900024414062,52,23
274,0,1.20436903945919,FALSE,"single_case",0.125000000000028,31.2083333333333,22,38.1387216979454,121.690002441406,37,7
275,0.159373853826003,2.66278767989119,TRUE,"nonspatial_sub",3.37500000000003,31.0416666666666,4,0,23.0499992370605,NA,NA
276,0,0.908269478132511,FALSE,"single_case",0.458333333333361,33.5416666666666,16,9.24970404407152,38.5099983215332,53,39
277,0,0.90055109930793,FALSE,"single_case",0.625000000000028,30.5416666666666,20,20.6826443397366,53.4500007629395,29,8
278,0,0.221335083146135,FALSE,"single_case",0.375000000000028,30.4583333333333,20,26.1626707219677,60.1199989318848,42,10
279,0,0.951182443161492,FALSE,"single_case",0.125000000000028,30.6249999999999,23,56.2654231221984,148.440002441406,57,14
280,0,0.935175658385851,TRUE,"single_case",0.625000000000028,34.2083333333333,16,0,12.2700004577637,NA,NA
281,0,1.6286962426992,TRUE,"single_case",3.29166666666669,30.9583333333333,4,0,19.9200000762939,NA,NA
282,0,1.13209066945554,FALSE,"single_case",3.20833333333336,31.4583333333333,1,20.6576978205174,63.439998626709,43,21
283,0,1.52491587753138,FALSE,"single_case",1.62500000000003,33.7916666666666,11,13.0788452722716,39.0299987792969,44,23
284,0.29238458178335,0.405086220317321,FALSE,"nonspatial_sub",0.958333333333361,34.3749999999999,16,9.24870613329942,51.7000007629395,42,28
285,0,0.518352036482401,FALSE,"single_case",1.37500000000003,31.9583333333333,13,33.3483947160465,124.949996948242,40,15
286,0,0.982979607676407,FALSE,"single_case",0.708333333333361,32.4583333333333,16,13.0809756326708,49.9099998474121,53,29
287,0,0.507775879370911,TRUE,"single_case",0.375000000000028,32.5416666666666,16,0,0.0599999986588955,NA,NA
288,0,1.13185613576116,FALSE,"single_case",0.291666666666695,30.8749999999999,22,49.8122180754346,153.190002441406,43,7
289,0,2.16309348865155,FALSE,"single_case",-0.124999999999972,31.1249999999999,26,53.9362106458487,145.779998779297,45,8
290,0,0.970311223230688,FALSE,"single_case",-0.458333333333305,31.7083333333333,26,9.24999999999997,30.1900005340576,28,8
291,0.670739047108161,1.27396281799015,FALSE,"nonspatial_sub",1.95833333333336,34.6249999999999,12,49.7876948471468,192.339996337891,43,5
292,0.178081627808597,1.44446236997764,FALSE,"nonspatial_sub",3.12500000000003,34.1249999999999,3,59.1945442039484,158.899993896484,44,6
293,0,0.792659533244264,FALSE,"single_case",-0.874999999999972,31.2083333333333,28,20.6816992950758,58.7599983215332,29,7
294,0,0.707611093451119,TRUE,"single_case",0.958333333333361,30.8749999999999,17,0,15.2700004577637,NA,NA
295,0,1.6266208105429,FALSE,"single_case",2.04166666666669,32.9583333333333,9,9.25000000000002,34.3400001525879,34,13
296,0,1.0163915597678,FALSE,"single_case",3.20833333333336,33.7916666666666,3,37,148.740005493164,45,6
297,0.0788168443400479,1.65337861437362,FALSE,"nonspatial_sub",1.70833333333336,32.7916666666666,9,46.25,173.779998779297,50,13
298,0,0.831926104550567,FALSE,"single_case",3.62500000000003,34.1249999999999,3,29.1984015963437,71.2300033569336,32,6
299,0,0.54388697490471,TRUE,"single_case",1.04166666666669,34.1249999999999,16,0,12.039999961853,NA,NA
300,0,1.61099093215416,TRUE,"single_case",0.541666666666695,34.0416666666666,16,0,16.9699993133545,NA,NA
301,0,1.09636719776548,FALSE,"single_case",2.29166666666669,31.2916666666666,10,27.7278061460304,124.319999694824,27,1
302,0,0.930357438871355,FALSE,"single_case",2.37500000000003,33.2083333333333,9,27.7261629356388,74.120002746582,45,15
303,0,0.573294612484802,FALSE,"single_case",2.54166666666669,34.6249999999999,12,59.1933772218821,96.9100036621094,47,5
304,0,0.550121784822184,FALSE,"single_case",1.62500000000003,32.9583333333333,9,55.5,162.039993286133,49,13
305,0.621607999705924,1.15194594413975,FALSE,"nonspatial_sub",1.79166666666669,33.7916666666666,11,9.24547784430834,55.1100006103516,43,25
306,0.417519327713408,0.989306415782116,FALSE,"nonspatial_sub",3.62500000000003,34.0416666666666,3,20.650528976613,53.3699989318848,28,6
307,0,0.129792307790042,FALSE,"single_case",0.625000000000028,30.5416666666666,20,20.6826443397366,53.4500007629395,29,8
308,0,2.04815107885113,FALSE,"single_case",1.20833333333336,32.5416666666666,16,64.75,149.889999389648,80,29
309,0,0.33148338477784,TRUE,"single_case",1.04166666666669,34.3749999999999,16,0,16.7700004577637,NA,NA
310,0,0.909323821056333,FALSE,"single_case",-0.541666666666639,30.9583333333333,27,27.748759922826,71.0899963378906,42,11
311,0,2.45595262039832,FALSE,"single_case",1.12500000000003,30.2916666666666,20,46.25,172.960006713867,41,8
312,1.20303036648424,0.521868809440341,FALSE,"spatial",2.20833333333336,34.9583333333333,12,83.1881721031977,172.860000610352,63,5
313,0,1.59243882538514,FALSE,"single_case",-0.458333333333305,31.3749999999999,26,20.6830993715085,63.6399993896484,30,8
314,0,1.65893457471165,FALSE,"single_case",-1.04166666666664,30.2916666666666,29,26.1607891358374,90.870002746582,37,10
315,0,1.49672737151413,FALSE,"single_case",3.79166666666669,31.2916666666666,4,37,107.629997253418,49,20
316,0.0398373710676872,1.40225412726032,FALSE,"single_case",2.95833333333336,31.8749999999999,7,33.3205850785606,127.300003051758,37,11
317,0,0.921663631403325,FALSE,"single_case",2.20833333333336,34.8749999999999,12,73.9450418695088,242.820007324219,63,5
318,0,0.430975721091544,FALSE,"single_case",1.12500000000003,30.7083333333333,17,20.6804392803123,101.389999389648,21,4
319,0.333140852599993,1.88373155025174,FALSE,"nonspatial_sub",3.29166666666669,33.0416666666666,5,9.23473915022696,32,34,11
320,1.52205511104366,0.390925464429764,FALSE,"spatial",1.04166666666669,31.5416666666666,22,47.1656307288733,139.710006713867,45,7
321,0,1.97499424399352,FALSE,"single_case",3.20833333333336,31.5416666666666,1,13.0712277468856,44.7099990844727,47,21
322,0,1.74832177081263,FALSE,"single_case",-0.374999999999972,31.4583333333333,26,9.24980188039306,40.060001373291,32,8
323,0,1.04738030341364,FALSE,"single_case",-0.374999999999972,31.0416666666666,27,41.3665487710106,87.9700012207031,39,11
324,0,0.235076757262981,FALSE,"single_case",-1.12499999999997,30.3749999999999,29,29.2459938258227,83.9700012207031,28,10
325,0,0.19448901484188,FALSE,"single_case",3.04166666666669,32.2916666666666,7,18.5,74.3899993896484,36,11
326,0.715363664791924,0.486794626926027,FALSE,"nonspatial_sub",3.37500000000003,34.2083333333333,3,49.7383051390236,138.399993896484,41,6
327,0,1.38575168820322,TRUE,"single_case",3.37500000000003,31.0416666666666,4,0,23.0499992370605,NA,NA
328,0.110467248541953,1.47755861585677,FALSE,"nonspatial_sub",2.29166666666669,33.2916666666666,11,27.7278061460304,82.3600006103516,50,18
329,0.722571703584841,1.28452346691506,FALSE,"nonspatial_sub",0.208333333333361,31.4583333333333,22,33.3512814603849,155.539993286133,35,7
330,0.105369184971271,0.545659956834426,FALSE,"nonspatial_sub",0.708333333333361,31.8749999999999,22,41.3647286470048,115.800003051758,37,7
331,0.174113164965862,0.529955803644607,FALSE,"nonspatial_sub",0.0416666666666954,31.2083333333333,22,47.165930021047,117.349998474121,46,7
332,0,1.48219692876808,FALSE,"single_case",3.70833333333336,31.6249999999999,1,9.23063255233005,37.3800010681152,33,20
333,0,1.16890801865525,FALSE,"single_case",-0.458333333333305,31.7083333333333,26,9.24999999999997,30.1900005340576,28,8
334,0,0.394476248462873,FALSE,"single_case",1.45833333333336,33.4583333333333,11,20.6822890678214,58.2299995422363,35,16
335,0,0.536380532709636,FALSE,"single_case",1.04166666666669,31.2916666666666,17,46.2423566798989,131.820007324219,49,4
336,0,0.620648879873992,FALSE,"single_case",0.0416666666666954,31.9583333333333,26,39.2444211672533,102.180000305176,46,8
337,0,0.75374872740306,FALSE,"single_case",1.29166666666669,32.8749999999999,19,46.2457695538615,171.059997558594,47,16
338,0,1.42348171325899,FALSE,"single_case",1.37500000000003,32.9583333333333,19,49.810796321051,150.419998168945,44,16
339,1.24740866312213,1.04385817056231,FALSE,"spatial",3.12500000000003,33.8749999999999,3,47.163234862757,171.229995727539,44,6
340,0,0.39108728904552,FALSE,"single_case",1.95833333333336,33.2916666666666,11,29.2356929274705,65.7300033569336,47,26
341,0,0.336986468998274,FALSE,"single_case",0.625000000000028,32.9583333333333,16,9.24944967125165,43.2299995422363,60,41
342,0,0.788001019989176,FALSE,"single_case",1.95833333333336,32.6249999999999,9,26.1553116844522,79.1699981689453,44,13
343,0.211792728467608,1.24142751293447,FALSE,"nonspatial_sub",0.708333333333361,31.8749999999999,22,41.3647286470048,115.800003051758,37,7
344,0,1.28442483789524,FALSE,"single_case",1.62500000000003,34.9583333333333,16,87.2390904009556,142.649993896484,68,23
345,0,0.394703100223869,FALSE,"single_case",0.375000000000028,32.2916666666666,16,9.24980188039267,33.439998626709,47,31
346,0,1.05063244441762,FALSE,"single_case",-1.37499999999997,29.8749999999999,29,9.24733651027726,57.5699996948242,22,10
347,0.810813324826592,0.447522538493046,TRUE,"nonspatial_sub",3.37500000000003,31.2083333333333,4,0,21.4599990844727,NA,NA
348,0,1.06383977135294,TRUE,"single_case",0.541666666666695,33.2083333333333,16,0,10.6800003051758,NA,NA
349,0.211517814471981,1.07845517043176,FALSE,"nonspatial_sub",-0.0416666666666385,31.8749999999999,26,26.1629474448353,108.150001525879,39,8
350,0.0452475076449198,0.940098746685024,TRUE,"single_case",0.375000000000028,32.6249999999999,16,0,0.189999997615814,NA,NA
351,0,0.377701359511047,FALSE,"single_case",-1.12499999999997,30.2083333333333,29,13.0802147232632,54.4300003051758,30,10
352,0,0.977495478538216,FALSE,"single_case",2.29166666666669,34.8749999999999,12,74.5171579458923,239.279998779297,56,5
353,0,0.870276651809232,FALSE,"single_case",-0.0416666666666385,31.1249999999999,22,58.5021351661735,146.789993286133,46,7
354,0,0.578002267508455,FALSE,"single_case",1.54166666666669,33.4583333333333,11,13.0791080776607,45.5999984741211,41,16
355,0.108332330675692,1.12804492553926,FALSE,"nonspatial_sub",3.62500000000003,32.2083333333333,1,18.462985863991,106.769996643066,39,18
356,0,0.93326194857551,FALSE,"single_case",1.70833333333336,32.9583333333333,9,46.25,162.279998779297,49,13
357,0,0.829714889138674,FALSE,"single_case",3.12500000000003,34.0416666666666,3,53.9150860564663,183.270004272461,42,6
358,0.0812522603331298,0.447651200657691,TRUE,"nonspatial_sub",0.458333333333361,32.3749999999999,16,0,23.8600006103516,NA,NA
359,0,0.503580692836013,FALSE,"single_case",-0.958333333333305,31.7083333333333,26,64.75,135.410003662109,40,8
360,0,0.57742794217432,FALSE,"single_case",1.87500000000003,32.7916666666666,9,27.75,98.120002746582,43,13
361,0,1.07605058003869,FALSE,"single_case",3.04166666666669,33.7916666666666,8,53.8804442220055,197.710006713867,46,8
362,0,1.15356584783179,FALSE,"single_case",2.70833333333336,30.7916666666666,4,9.24999999999997,68.0599975585938,27,14
363,0,1.11522601235675,FALSE,"single_case",2.70833333333336,30.9583333333333,4,18.5,59.4300003051758,39,15
364,0.167776676629468,1.93937937672078,FALSE,"nonspatial_sub",0.958333333333361,33.6249999999999,16,27.75,66.4000015258789,61,34
365,0,0.370039438599341,FALSE,"single_case",-0.791666666666638,30.0416666666666,29,41.3664678645554,123.620002746582,41,10
366,0,0.806839296277455,FALSE,"single_case",1.12500000000003,32.4583333333333,16,56.2652603051535,103.400001525879,70,29
367,0,0.79943734900257,TRUE,"single_case",3.29166666666669,31.7083333333333,1,0,21.5799999237061,NA,NA
368,0.20037868952181,1.72090416993555,FALSE,"nonspatial_sub",1.12500000000003,33.6249999999999,16,38.1318079207739,112.330001831055,55,28
369,0,0.585115863797049,FALSE,"single_case",0.291666666666695,31.6249999999999,22,29.2510304567853,95.1399993896484,32,7
370,0,0.676563970136882,TRUE,"single_case",2.95833333333336,30.8749999999999,4,0,16.9099998474121,NA,NA
371,0,1.34383973836754,FALSE,"single_case",3.37500000000003,33.0416666666666,5,9.23395689420888,40.4199981689453,33,10
372,0,1.15661729942871,FALSE,"single_case",-0.124999999999972,31.0416666666666,27,59.2288441897471,146.779998779297,48,11
373,0.249573386412929,1.62697894460869,FALSE,"nonspatial_sub",1.79166666666669,34.7916666666666,12,74.5484015114384,354.040008544922,55,5
374,0,0.353055827353261,FALSE,"single_case",2.62500000000003,32.6249999999999,7,29.2234454850935,82.2600021362305,33,11
375,0.224053710104743,0.978777346600957,FALSE,"nonspatial_sub",0.708333333333361,31.9583333333333,22,49.8094929462554,95.120002746582,42,7
376,2.90568640269833,0.4694564845252,FALSE,"spatial",3.20833333333336,31.7916666666666,1,9.24999999999997,40.5999984741211,40,20
377,0,1.6651243677673,FALSE,"single_case",-0.541666666666639,31.0416666666666,28,27.7499999999999,79.0299987792969,45,7
378,0,0.44981576458677,FALSE,"single_case",2.79166666666669,32.0416666666666,7,9.23902239311401,57.439998626709,33,11
379,0,0.752705073558929,TRUE,"single_case",0.208333333333361,30.1249999999999,23,0,16.2199993133545,NA,NA
380,0.0568595658011192,1.14742709288497,FALSE,"nonspatial_sub",-1.2083333333333,29.7083333333333,29,18.4958860985507,75.4700012207031,32,10
381,0,0.265499392527813,FALSE,"single_case",1.29166666666669,31.9583333333333,13,41.3651555008903,136.860000610352,43,15
382,0,1.07313671147998,FALSE,"single_case",1.12500000000003,33.2916666666666,19,18.5,66.7799987792969,51,21
383,0,0.689972416137547,FALSE,"single_case",3.20833333333336,30.8749999999999,4,9.23550187109285,32.0699996948242,37,26
384,0,0.803847721937652,TRUE,"single_case",0.625000000000028,34.2916666666666,16,0,9.3100004196167,NA,NA
385,0,0.916306199938505,TRUE,"single_case",3.29166666666669,31.7083333333333,1,0,21.5799999237061,NA,NA
386,0.182361925451227,0.445000532546454,FALSE,"nonspatial_sub",2.95833333333336,34.0416666666666,3,70.4313416738428,163.550003051758,50,6
387,0,1.00523190075836,FALSE,"single_case",0.875000000000028,33.1249999999999,19,9.24892136592089,33.0699996948242,50,26
388,0.456085507500755,1.94864982747755,FALSE,"nonspatial_sub",2.04166666666669,31.5416666666666,13,39.2319718213786,100.980003356934,50,17
389,0,0.283601777420247,FALSE,"single_case",-0.624999999999972,30.7916666666666,27,9.24944967125125,37.2799987792969,31,11
390,0,1.4010232731817,FALSE,"single_case",1.04166666666669,32.6249999999999,16,47.1656307288732,139.740005493164,66,29
391,2.11733434833199,1.2859828883393,FALSE,"spatial",1.54166666666669,32.2083333333333,13,26.1582161553221,93.7699966430664,47,16
392,0,0.485523643528117,FALSE,"single_case",-0.874999999999972,31.1249999999999,28,13.0807127647152,46.2599983215332,33,7
393,0,1.04159493118505,FALSE,"single_case",1.70833333333336,33.0416666666666,9,47.1651243800945,143.389999389648,45,13
394,0,1.6331530817884,FALSE,"single_case",1.62500000000003,34.8749999999999,16,79.5503204842418,189.75,70,23
395,0.333622044692062,1.01355623143814,TRUE,"nonspatial_sub",2.29166666666669,32.9583333333333,9,0,11.6099996566772,NA,NA
396,0,0.761952414690232,FALSE,"single_case",1.45833333333336,31.8749999999999,13,20.6822890678216,89.379997253418,34,15
397,1.32711583942276,0.832473404599384,FALSE,"spatial",-1.12499999999997,30.0416666666666,29,9.24999999999997,35.8899993896484,30,10
398,0.0416922738287303,0.388474063805612,FALSE,"single_case",0.625000000000028,31.9583333333333,22,47.1632322951398,101.080001831055,46,7
399,0,1.0971694446431,FALSE,"single_case",0.875000000000028,33.5416666666666,16,18.5,55.8600006103516,54,33
400,0,2.34958590072571,TRUE,"single_case",3.45833333333336,31.2916666666666,4,0,24.0300006866455,NA,NA
401,0,0.340440992789714,TRUE,"single_case",0.875000000000028,33.2083333333333,19,0,21.7600002288818,NA,NA
402,0,1.07064301132173,FALSE,"single_case",1.87500000000003,34.7916666666666,12,70.4140376695599,278.25,53,5
403,0,1.95591032373864,FALSE,"single_case",3.54166666666669,30.8749999999999,4,9.23233378337659,41.189998626709,27,16
404,0,0.950344547874928,FALSE,"single_case",-0.541666666666639,31.7916666666666,26,18.5,75.7399978637695,28,8
405,1.70174641404608,1.69839583757643,FALSE,"spatial",1.37500000000003,31.0416666666666,14,39.2387766477088,175.660003662109,39,6
406,0,2.27723825397306,FALSE,"single_case",-0.874999999999972,29.7916666666666,29,29.2507272804111,109.089996337891,36,10
407,0.130988596351222,0.917134312203874,FALSE,"nonspatial_sub",-1.04166666666664,30.2083333333333,29,20.6829451977333,64.3000030517578,30,10
408,0,1.81065558727523,FALSE,"single_case",1.70833333333336,33.2083333333333,11,36.9835547863696,99.1399993896484,51,19
409,0,1.01584606436503,FALSE,"single_case",-0.0416666666666385,31.0416666666666,22,62.0508830940605,157.649993896484,47,7
410,0,1.10501706529208,TRUE,"single_case",0.541666666666695,33.4583333333333,16,0,13.6400003433228,NA,NA
411,0,0.148400630200782,FALSE,"single_case",1.04166666666669,31.7916666666666,22,59.2250795933531,182,45,7
412,0,0.467047551415409,TRUE,"single_case",-0.291666666666639,31.7083333333333,26,0,11.039999961853,NA,NA
413,0,0.109594047156595,FALSE,"single_case",-0.374999999999972,30.1249999999999,25,18.5,68.379997253418,41,8
414,0.215307055010281,0.962237509602503,FALSE,"nonspatial_sub",1.54166666666669,32.6249999999999,13,65.3955403883055,223.699996948242,57,11
415,0,1.17391709116029,FALSE,"single_case",-0.124999999999972,31.7916666666666,26,13.0814598861645,57.3300018310547,32,8
416,0,0.255309685336695,FALSE,"single_case",3.20833333333336,33.6249999999999,3,38.1352133180209,200.240005493164,36,6
417,0,1.15468436158583,FALSE,"single_case",2.37500000000003,32.4583333333333,7,33.3425369702865,71.2699966430664,37,11
418,0.0792399002326656,2.20865894095819,FALSE,"nonspatial_sub",0.791666666666694,32.2916666666666,16,33.3491453125251,96.9300003051758,55,29
419,0,1.90508894114864,FALSE,"single_case",0.875000000000028,33.4583333333333,19,18.4978427318418,46.2000007629395,55,29
420,0,0.934746028988406,FALSE,"single_case",1.70833333333336,34.0416666666666,15,29.2497685083108,102.620002746582,44,17
421,0,0.760456621019373,TRUE,"single_case",-0.0416666666666385,29.7916666666666,23,0,19.2999992370605,NA,NA
422,0,0.423914024769284,FALSE,"single_case",1.62500000000003,33.7083333333333,11,9.24627999013854,44.5800018310547,40,18
423,0.352279767648266,0.434435589138076,FALSE,"nonspatial_sub",1.20833333333336,31.3749999999999,14,46.25,109.730003356934,53,9
424,2.55597577239567,0.723539502793252,TRUE,"nonspatial_hub",0.625000000000028,30.2083333333333,20,0,10.1899995803833,NA,NA
425,0,0.770450294362811,FALSE,"single_case",1.79166666666669,33.3749999999999,11,18.4909556886175,51.8400001525879,46,24
426,0,1.22582216599618,TRUE,"single_case",1.70833333333336,32.0416666666666,13,0,21.5499992370605,NA,NA
427,0,2.79945565754435,FALSE,"single_case",0.125000000000028,31.2916666666666,22,37,165.059997558594,46,7
428,0,0.92318280811318,TRUE,"single_case",0.625000000000028,30.2083333333333,20,0,10.1899995803833,NA,NA
429,0,2.13992349257556,FALSE,"single_case",1.04166666666669,34.2916666666666,16,9.24847133597922,37.8800010681152,43,29
430,0,0.972419091004739,FALSE,"single_case",3.04166666666669,33.9583333333333,3,58.4939002215592,159.490005493164,43,6
431,0,2.10532053531929,FALSE,"single_case",-0.791666666666638,31.5416666666666,26,46.2499999999999,84.4899978637695,52,8
432,0,1.10761531224941,FALSE,"single_case",0.708333333333361,32.7916666666666,16,18.5,61.3800010681152,66,42
433,0,0.840708943967752,FALSE,"single_case",1.29166666666669,33.2916666666666,19,37,102.519996643066,57,21
434,0,0.931037439554357,FALSE,"single_case",1.45833333333336,34.0416666666666,15,9.24700389774586,31.5599994659424,44,17
435,5.48832562121922,0.688396965267801,FALSE,"spatial",1.37500000000003,32.9583333333333,19,49.810796321051,150.419998168945,44,16
436,0,0.157372448755409,TRUE,"single_case",3.45833333333336,31.2916666666666,4,0,24.0300006866455,NA,NA
437,0,1.08687255122401,FALSE,"single_case",0.791666666666694,30.7916666666666,17,9.25000000000002,46.310001373291,31,5
438,0,2.07492959071502,TRUE,"single_case",2.29166666666669,32.9583333333333,9,0,11.6099996566772,NA,NA
439,0,0.35029510471308,FALSE,"single_case",3.70833333333336,34.2083333333333,3,36.9225302093194,103.410003662109,42,6
440,0,1.04102991396795,TRUE,"single_case",1.20833333333336,34.2083333333333,16,0,17.6599998474121,NA,NA
441,0,0.779530725708366,TRUE,"single_case",3.70833333333336,31.7916666666666,1,0,28.1599998474121,NA,NA
442,0.0824001940685998,0.693712887230155,TRUE,"nonspatial_sub",0.541666666666695,33.3749999999999,16,0,9.72999954223633,NA,NA
443,0,0.449661762105774,TRUE,"single_case",3.45833333333336,31.2083333333333,4,0,8.68000030517578,NA,NA
444,0.537490887913968,0.219887224372677,FALSE,"nonspatial_sub",0.125000000000028,30.4583333333333,23,38.1386416125867,101.809997558594,43,14
445,0,0.743868810135856,FALSE,"single_case",3.45833333333336,33.9583333333333,3,20.6535012225362,130.619995117188,27,6
446,0,0.671533746151211,FALSE,"single_case",1.62500000000003,32.7916666666666,9,55.5,186.570007324219,50,13
447,0,0.135311858975325,FALSE,"single_case",4.12500000000003,33.9583333333333,3,47.1612369790316,273.170013427734,39,6
448,1.58764737507256,1.27311499421354,FALSE,"spatial",1.54166666666669,34.8749999999999,16,74.5555352556062,160.199996948242,66,23
449,0,1.30147299224967,FALSE,"single_case",1.04166666666669,31.7083333333333,22,53.9339456972318,146.759994506836,43,7
450,0,1.2890526586323,FALSE,"single_case",1.20833333333336,33.2916666666666,19,27.75,81.4599990844727,53,21
